STATUS|SM_RECORD|CO_ITEM|LOC|SHIPDATE|SCHEDSHIPDATE|SCHEDARRIVDATE|CO_ORDERID|CO_QTY|U_SALES_DOCUMENT|U_SHIP_CONDITION|U_DMDGROUP_CODE|VL_ORDERID|LOADID|VLL_DEST|VLL_SOURCE|VLL_QTY|VLL_ITEM|ASSIGNED_PLANT|U_OVERALLSTS|P1
2|21011|4055RUPLUS|4000185386|2016-02-15|2016-02-15|2016-02-15|3019528145000070|570|Z1AA|Z2|ISS|3019528145000070|3657023999000010|4000185386|UT35|570|4055RUPLUS|UT35|A|0
2|21012|4055RUPLUS|4000185386|2016-02-16|2016-02-16|2016-02-16|3019528145000020|570|Z1AA|Z2|ISS|3019528145000020|3657035537000010|4000185386|UT35|570|4055RUPLUS|UT35|A|0
2|21407|4055RUPLUS|4000187812|2016-02-16|2016-02-16|2016-02-16|3019527457000010|570|Z1AA|Z1|CPU|3019527457000010|3657005316000010|4000187812|USA6|570|4055RUPLUS|USA6|A|0
2|21645|4055RUPLUS|4000189709|2016-02-15|2016-02-15|2016-02-15|3019506663000010|570|Z1AA|Z2|ISS|3019506663000010|3657019405000010|4000189709|USYH|570|4055RUPLUS|USYH|A|0
2|21721|4055RUPLUS|4000189926|2016-02-16|2016-02-16|2016-02-16|3019528055000120|570|Z1AA|Z2|ISS|3019528055000120|3657035691000010|4000189926|USGA|570|4055RUPLUS|USGA|A|0
2|69381|4055RUPLUSPS|4000190714|2016-02-18|2016-02-17|2016-02-18|3019541125000010|540|Z1AA|Z2|ISS|3019541125000010|3657032725000010|4000190714|USYH|540|4055RUPLUSPS|USYH|A|0
2|22132|4055RUPLUS|4000192222|2016-02-16|2016-02-16|2016-02-16|3019542512000001|200|Z1AA|Z2|ISS|3019542512000001|3657035856000010|4000192222|USHD|200|4055RUPLUS|USHD|A|0
2|22630|4055RUPLUS|4000195091|2016-02-19|2016-02-18|2016-02-19|3019527908000020|360|Z1AA|Z1|CPU|3019527908000020|3657005696000010|4000195091|USW5|360|4055RUPLUS|USW5|A|0
2|24166|4055RUPLUS|4000200587|2016-02-16|2016-02-16|2016-02-16|3019532740000010|180|Z1AA|Z1|CPU|3019532740000010|3657009668000010|4000200587|USXK|180|4055RUPLUS|USXK|A|0
2|24443|4055RUPLUS|4000200972|2016-02-15|2016-02-15|2016-02-15|3019550803000001|570|Z1AA|Z2|ISS|3019550803000001|3657035541000010|4000200972|USE1|570|4055RUPLUS|USE1|A|0
2|14957|4055RUPLUS|4000154326|2016-02-16|2016-02-16|2016-02-16|3019527861000540|570|Z1AA|Z1|CPU|3019527861000540|3657005790000010|4000154326|USGA|570|4055RUPLUS|USGA|A|0
2|59100|4055RUPLUS|6100305057|2016-02-16|2016-02-16|2016-02-16|3019556676000010|570|Z1AA|Z2|ISS|3019556676000010|3657042465000010|6100305057|UT35|570|4055RUPLUS|UT35|A|0
2|59137|4055RUPLUS|6100307153|2016-02-16|2016-02-16|2016-02-16|3019533611000010|570|Z1AA|Z2|ISS|3019533611000010|3657035395000010|6100307153|USMX|570|4055RUPLUS|USMX|A|0
2|54847|4055RUPLUS|4000309709|2016-02-15|2016-02-15|2016-02-15|3019550921000001|570|Z1AA|Z2|ISS|3019550921000001|3657040989000010|4000309709|UT2J|570|4055RUPLUS|UT2J|A|0
0|0|4055RUPLUS|4000310248|2016-02-15|2016-02-14|2016-02-15|3019523686000001|358|Z1AA|Z2|ISS|3019523686000001|3657032060000010|4000310248|USKI|358|4055RUPLUS||A|0
0|0|4055RUPLUS|4000310770|2016-02-18|2016-02-18|2016-02-18|3019532974000002|570|Z1AA|Z2|ISS|3019532974000002|3657031322000010|4000310770|USYX|570|4055RUPLUS||A|0
0|0|4055RUPLUS|4000310770|2016-02-19|2016-02-19|2016-02-19|3019532974000003|570|Z1AA|Z2|ISS|3019532974000003|3657031323000010|4000310770|USYX|570|4055RUPLUS||A|0
0|0|4055RUPLUS|4000310835|2016-02-15|2016-02-15|2016-02-15|3019550673000001|570|Z1AA|Z2|ISS|3019550673000001|3657040278000010|4000310835|USYH|570|4055RUPLUS||A|0
2|56090|4055RUPLUS|6100144472|2016-02-16|2016-02-16|2016-02-16|3019550451000010|570|Z1AA|Z2|ISS|3019550451000010|3657041210000010|6100144472|USIK|570|4055RUPLUS|USIK|A|0
2|56156|4055RUPLUS|6100146577|2016-02-15|2016-02-15|2016-02-15|3019528235000001|570|Z1AA|Z2|ISS|3019528235000001|3657024221000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0
2|56157|4055RUPLUS|6100146577|2016-02-16|2016-02-16|2016-02-16|3019528235000014|570|Z1AA|Z2|ISS|3019528235000014|3657041149000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0
2|288|4055RUNEW|6100146577|2016-02-19|2016-02-18|2016-02-19|3019528235000034|570|Z1AA|Z2|ISS|3019528235000034|3657044675000010|6100146577|UT23|570|4055RUNEW|UT23|A|0
2|56158|4055RUPLUS|6100146577|2016-02-17|2016-02-17|2016-02-17|3019528235000019|570|Z1AA|Z2|ISS|3019528235000019|3657044692000010|6100146577|US8Y|570|4055RUPLUS|US8Y|A|0
0|0|4055RUPLUS|6100321930|2016-02-18|2016-02-17|2016-02-18|3019549380000010|540|Z1AA|Z2|ISS|3019549380000010|3657042598000010|6100321930|CA1C|540|4055RUPLUS||A|0
2|59270|4055RUPLUS|6100322573|2016-02-15|2016-02-15|2016-02-15|3019527843000010|570|Z1AA|Z2|ISS|3019527843000010|3657030773000010|6100322573|UT55|570|4055RUPLUS|UT55|A|0
2|59271|4055RUPLUS|6100322573|2016-02-16|2016-02-16|2016-02-16|3019527843000170|570|Z1AA|Z2|ISS|3019527843000170|3657042668000010|6100322573|US8Y|570|4055RUPLUS|US8Y|A|0
2|60739|4055RUPLUS|6100413706|2016-02-16|2016-02-16|2016-02-16|3019527605000160|570|Z1AA|Z1|CPU|3019527605000160|3657005432000010|6100413706|USWH|570|4055RUPLUS|USWH|A|0
0|0|4055RUPLUS|6100413706|2016-02-18|2016-02-18|2016-02-18|3019527605000140|570|Z1AA|Z1|CPU|3019527605000140|3657005451000010|6100413706|USWH|570|4055RUPLUS||A|0
2|60782|4055RUPLUS|6100414698|2016-02-16|2016-02-16|2016-02-16|3019527549000030|570|Z1AA|Z1|CPU|3019527549000030|3657005387000010|6100414698|USA9|570|4055RUPLUS|USA9|A|0
2|60785|4055RUPLUS|6100414698|2016-02-19|2016-02-19|2016-02-19|3019527549000110|570|Z1AA|Z1|CPU|3019527549000110|3657005462000010|6100414698|USA9|570|4055RUPLUS|USA9|A|0
2|55989|4055RUPLUS|6100140323|2016-02-16|2016-02-16|2016-02-16|3019527751000190|570|Z1AA|Z2|ISS|3019527751000190|3657017195000010|6100140323|UST1|570|4055RUPLUS|UST1|A|0
2|55990|4055RUPLUS|6100140323|2016-02-17|2016-02-17|2016-02-17|3019527751000090|570|Z1AA|Z2|ISS|3019527751000090|3657017197000010|6100140323|UST1|570|4055RUPLUS|UST1|A|0
2|55993|4055RUPLUS|6100140323|2016-02-19|2016-02-19|2016-02-19|3019527751000210|570|Z1AA|Z2|ISS|3019527751000210|3657017202000010|6100140323|UST1|570|4055RUPLUS|UST1|A|0
2|55994|4055RUPLUS|6100140323|2016-02-20|2016-02-20|2016-02-20|3019527751000280|570|Z1AA|Z2|ISS|3019527751000280|3657017204000010|6100140323|UST1|570|4055RUPLUS|UST1|A|0
2|56233|4055RUPLUS|6100151294|2016-02-16|2016-02-16|2016-02-16|3019528123000270|570|Z1AA|Z2|ISS|3019528123000270|3657035676000010|6100151294|USA7|570|4055RUPLUS|USA7|A|0
2|56299|4055RUPLUS|6100153238|2016-02-17|2016-02-17|2016-02-17|3019525845000050|570|Z1AA|Z1|CPU|3019525845000050|3657001309000010|6100153238|USMH|570|4055RUPLUS|USMH|A|0
2|56343|4055RUPLUS|6100157083|2016-02-16|2016-02-16|2016-02-16|3019422887000010|570|Z1AA|Z2|ISS|3019422887000010|3657035354000010|6100157083|USYC|570|4055RUPLUS|USYC|A|0
2|56369|4055RUPLUS|6100159027|2016-02-16|2016-02-16|2016-02-16|3019526586000080|570|Z1AA|Z2|ISS|3019526586000080|3657035604000010|6100159027|US8Z|570|4055RUPLUS|US8Z|A|0
2|56369|4055RUPLUS|6100159027|2016-02-16|2016-02-16|2016-02-16|3019526586000100|570|Z1AA|Z2|ISS|3019526586000100|3657035617000010|6100159027|US8Z|570|4055RUPLUS|US8Z|A|0
0|0|4055RUPLUS|6100159278|2016-02-16|2016-02-16|2016-02-16|3019472085000010|570|Z1AA|Z2|ISS|3019472085000010|3657035769000010|6100159278|UT3V|570|4055RUPLUS||A|0
2|56429|4055RUPLUS|6100161728|2016-02-16|2016-02-16|2016-02-16|3019527747000020|570|Z1AA|Z2|ISS|3019527747000020|3657035231000010|6100161728|USA4|570|4055RUPLUS|USA4|A|0
2|55298|4055RUPLUS|6100102551|2016-02-17|2016-02-17|2016-02-17|3019527901000300|570|Z1AA|Z2|ISS|3019527901000300|3657018067000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55299|4055RUPLUS|6100102551|2016-02-18|2016-02-18|2016-02-18|3019527901000420|570|Z1AA|Z2|ISS|3019527901000420|3657018071000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|55299|4055RUPLUS|6100102551|2016-02-18|2016-02-18|2016-02-18|3019527901000470|570|Z1AA|Z2|ISS|3019527901000470|3657018076000010|6100102551|USXP|570|4055RUPLUS|USXP|A|0
2|57452|4055RUPLUS|6100211121|2016-02-17|2016-02-17|2016-02-17|3019542191000010|540|Z1AA|Z2|ISS|3019542191000010|3657041084000010|6100211121|UT32|540|4055RUPLUS|UT32|A|0
2|57453|4055RUPLUS|6100211158|2016-02-15|2016-02-15|2016-02-15|3019532827000010|570|Z1AA|Z2|ISS|3019532827000010|3657023929000010|6100211158|USKI|570|4055RUPLUS|USKI|A|0
2|57505|4055RUPLUS|6100211764|2016-02-16|2016-02-16|2016-02-16|3019483306000220|570|Z1AA|Z1|CPU|3019483306000220|3656947776000010|6100211764|USFK|570|4055RUPLUS|USFK|A|0
2|57509|4055RUPLUS|6100211764|2016-02-22|2016-02-22|2016-02-22|3019525884000250|570|Z1AA|Z1|CPU|3019525884000250|3657001348000010|6100211764|USFK|570|4055RUPLUS|USFK|A|0
2|57510|4055RUPLUS|6100211764|2016-02-23|2016-02-23|2016-02-23|3019525884000180|570|Z1AA|Z1|CPU|3019525884000180|3657001352000010|6100211764|USFK|570|4055RUPLUS|USFK|A|0
2|57510|4055RUPLUS|6100211764|2016-02-23|2016-02-23|2016-02-23|3019525884000220|570|Z1AA|Z1|CPU|3019525884000220|3657001355000010|6100211764|USFK|570|4055RUPLUS|USFK|A|0
2|57531|4055RUPLUS|6100214565|2016-02-16|2016-02-16|2016-02-16|3019550230000010|570|Z1AA|Z2|ISS|3019550230000010|3657035424000010|6100214565|USXG|570|4055RUPLUS|USXG|A|0
2|57538|4055RUPLUS|6100214823|2016-02-15|2016-02-15|2016-02-15|3019528117000011|570|Z1AA|Z1|CPU|3019528117000011|3657005943000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57539|4055RUPLUS|6100214823|2016-02-16|2016-02-16|2016-02-16|3019528117000013|570|Z1AA|Z1|CPU|3019528117000013|3657005949000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57540|4055RUPLUS|6100214823|2016-02-17|2016-02-17|2016-02-17|3019528117000023|570|Z1AA|Z1|CPU|3019528117000023|3657005989000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57541|4055RUPLUS|6100214823|2016-02-18|2016-02-18|2016-02-18|3019528117000028|570|Z1AA|Z1|CPU|3019528117000028|3657006016000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57542|4055RUPLUS|6100214823|2016-02-19|2016-02-19|2016-02-19|3019528117000033|570|Z1AA|Z1|CPU|3019528117000033|3657006045000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57543|4055RUPLUS|6100214823|2016-02-20|2016-02-20|2016-02-20|3019528117000038|570|Z1AA|Z1|CPU|3019528117000038|3657006071000010|6100214823|USNQ|570|4055RUPLUS|USNQ|A|0
2|57559|4055RUPLUS|6100216723|2016-02-17|2016-02-17|2016-02-17|3019525895000030|570|Z1AA|Z2|ISS|3019525895000030|3657018254000010|6100216723|USX1|570|4055RUPLUS|USX1|A|0
2|59506|4055RUPLUS|6100330145|2016-02-18|2016-02-18|2016-02-18|3019526646000070|570|Z1AA|Z1|CPU|3019526646000070|3657001507000010|6100330145|USAR|570|4055RUPLUS|USAR|A|0
2|61997|4055RUPLUS|6100539661|2016-02-16|2016-02-16|2016-02-16|3019354427000010|570|Z1AA|Z2|ISS|3019354427000010|3657035642000010|6100539661|USG8|570|4055RUPLUS|USG8|A|0
2|62010|4055RUPLUS|6100544138|2016-02-26|2016-02-26|2016-02-26|3019531020000010|540|Z1AA|Z1|CPU|3019531020000010|3657008054000010|6100544138|UT2W|540|4055RUPLUS|UT2W|A|0
2|62007|4055RUPLUS|6100544138|2016-02-23|2016-02-23|2016-02-23|3019530975000010|540|Z1AA|Z1|CPU|3019530975000010|3657008063000010|6100544138|UT2W|540|4055RUPLUS|UT2W|A|0
2|62007|4055RUPLUS|6100544138|2016-02-23|2016-02-23|2016-02-23|3019530982000010|540|Z1AA|Z1|CPU|3019530982000010|3657008064000010|6100544138|UT2W|540|4055RUPLUS|UT2W|A|0
2|62020|4055RUPLUS|6100544209|2016-02-17|2016-02-17|2016-02-17|3019464103000323|570|Z1AA|Z1|CPU|3019464103000323|3656924504000010|6100544209|USE1|570|4055RUPLUS|USE1|A|0
2|62025|4055RUPLUS|6100544209|2016-02-26|2016-02-26|2016-02-26|3019464103000523|570|Z1AA|Z1|CPU|3019464103000523|3656926678000010|6100544209|USE1|570|4055RUPLUS|USE1|A|0
2|55311|4055RUPLUS|6100102613|2016-02-15|2016-02-15|2016-02-15|3019525766000300|570|Z1AA|Z2|ISS|3019525766000300|3657019297000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55311|4055RUPLUS|6100102613|2016-02-15|2016-02-15|2016-02-15|3019525766000330|570|Z1AA|Z2|ISS|3019525766000330|3657019299000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55311|4055RUPLUS|6100102613|2016-02-15|2016-02-15|2016-02-15|3019525766000340|570|Z1AA|Z2|ISS|3019525766000340|3657019301000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55313|4055RUPLUS|6100102613|2016-02-17|2016-02-17|2016-02-17|3019525766001180|570|Z1AA|Z2|ISS|3019525766001180|3657019330000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55313|4055RUPLUS|6100102613|2016-02-17|2016-02-17|2016-02-17|3019525766001230|570|Z1AA|Z2|ISS|3019525766001230|3657019333000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55313|4055RUPLUS|6100102613|2016-02-17|2016-02-17|2016-02-17|3019525766001370|570|Z1AA|Z2|ISS|3019525766001370|3657019338000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55314|4055RUPLUS|6100102613|2016-02-18|2016-02-18|2016-02-18|3019525766000380|570|Z1AA|Z2|ISS|3019525766000380|3657019340000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55314|4055RUPLUS|6100102613|2016-02-18|2016-02-18|2016-02-18|3019525766000680|570|Z1AA|Z2|ISS|3019525766000680|3657019344000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55315|4055RUPLUS|6100102613|2016-02-19|2016-02-19|2016-02-19|3019525766000500|570|Z1AA|Z2|ISS|3019525766000500|3657019360000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55315|4055RUPLUS|6100102613|2016-02-19|2016-02-19|2016-02-19|3019525766000510|570|Z1AA|Z2|ISS|3019525766000510|3657019361000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55316|4055RUPLUS|6100102613|2016-02-20|2016-02-20|2016-02-20|3019525766000550|570|Z1AA|Z2|ISS|3019525766000550|3657019365000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55316|4055RUPLUS|6100102613|2016-02-20|2016-02-20|2016-02-20|3019525766000610|570|Z1AA|Z2|ISS|3019525766000610|3657019371000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55316|4055RUPLUS|6100102613|2016-02-20|2016-02-20|2016-02-20|3019525766000630|570|Z1AA|Z2|ISS|3019525766000630|3657019373000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55315|4055RUPLUS|6100102613|2016-02-19|2016-02-19|2016-02-19|3019525766000930|570|Z1AA|Z2|ISS|3019525766000930|3657019380000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55315|4055RUPLUS|6100102613|2016-02-19|2016-02-19|2016-02-19|3019525766001150|570|Z1AA|Z2|ISS|3019525766001150|3657019389000010|6100102613|UT42|570|4055RUPLUS|UT42|A|0
2|55322|4055RUPLUS|6100102695|2016-02-15|2016-02-15|2016-02-15|3019527626000030|570|Z1AA|Z1|CPU|3019527626000030|3657005513000010|6100102695|UT2J|570|4055RUPLUS|UT2J|A|0
2|57590|4055RUPLUS|6100217651|2016-02-17|2016-02-17|2016-02-17|3019525904000510|570|Z1AA|Z2|ISS|3019525904000510|3657040831000010|6100217651|UT3V|570|4055RUPLUS|UT3V|A|0
2|57594|4055RUPLUS|6100217651|2016-02-19|2016-02-19|2016-02-19|3019525904000520|570|Z1AA|Z2|ISS|3019525904000520|3657040834000010|6100217651|UT3V|570|4055RUPLUS|UT3V|A|0
2|57647|4055RUPLUS|6100219855|2016-02-15|2016-02-15|2016-02-15|3019528069000020|570|Z1AA|Z1|CPU|3019528069000020|3657005795000010|6100219855|UT43|570|4055RUPLUS|UT43|A|0
2|57692|4055RUPLUS|6100220638|2016-02-16|2016-02-15|2016-02-16|3019527828000020|570|Z1AA|Z2|ISS|3019527828000020|3657024268000010|6100220638|UT13|570|4055RUPLUS|UT13|A|0
2|57791|4055RUPLUS|6100224206|2016-02-16|2016-02-16|2016-02-16|3019525918000040|570|Z1AA|Z2|ISS|3019525918000040|3657035923000010|6100224206|USFK|570|4055RUPLUS|USFK|A|0
2|59542|4055RUPLUS|6100334604|2016-02-16|2016-02-16|2016-02-16|3019507241000010|570|Z1AA|Z2|ISS|3019507241000010|3657030401000010|6100334604|US8X|570|4055RUPLUS|US8X|A|0
2|59653|4055RUPLUS|6100339707|2016-02-16|2016-02-15|2016-02-16|3019527627000090|570|Z1AA|Z1|CPU|3019527627000090|3657005510000010|6100339707|USLN|570|4055RUPLUS|USLN|A|0
2|59656|4055RUPLUS|6100339707|2016-02-19|2016-02-18|2016-02-19|3019527627000050|570|Z1AA|Z1|CPU|3019527627000050|3657005548000010|6100339707|USLN|570|4055RUPLUS|USLN|A|0
2|59656|4055RUPLUS|6100339707|2016-02-19|2016-02-18|2016-02-19|3019527627000060|570|Z1AA|Z1|CPU|3019527627000060|3657005553000010|6100339707|USLN|570|4055RUPLUS|USLN|A|0
0|0|4055RUPLUS|6100339707|2016-02-15|2016-02-13|2016-02-15|3019527627000160|570|Z1AA|Z1|CPU|3019527627000160|3657005862000010|6100339707|USG5|570|4055RUPLUS||A|0
2|4838|4055RUPLUS|4000074415|2016-02-16|2016-02-16|2016-02-16|3019525048000010|288|Z1AA|Z2|ISS|3019525048000010|3657035720000010|4000074415|USGA|288|4055RUPLUS|USGA|A|0
2|4856|4055RUPLUS|4000074505|2016-02-15|2016-02-15|2016-02-15|3019523966000010|570|Z1AA|Z2|ISS|3019523966000010|3657024423000010|4000074505|US2N|570|4055RUPLUS|US2N|A|0
2|4873|4055RUPLUS|4000074588|2016-02-15|2016-02-15|2016-02-15|3019539154000010|570|Z1AA|Z2|ISS|3019539154000010|3657019793000010|4000074588|UT3C|570|4055RUPLUS|UT3C|A|0
2|5204|4055RUPLUS|4000077572|2016-02-16|2016-02-16|2016-02-16|3019402786000002|570|Z1AA|Z2|ISS|3019402786000002|3657040452000010|4000077572|USMR|570|4055RUPLUS|USMR|A|0
2|5570|4055RUPLUS|4000083495|2016-02-17|2016-02-17|2016-02-17|3019528279000030|570|Z1AA|Z1|CPU|3019528279000030|3657006001000010|4000083495|UT35|570|4055RUPLUS|UT35|A|0
2|5572|4055RUPLUS|4000083495|2016-02-19|2016-02-19|2016-02-19|3019528279000050|570|Z1AA|Z1|CPU|3019528279000050|3657006023000010|4000083495|UT35|570|4055RUPLUS|UT35|A|0
2|5655|4055RUPLUS|4000084310|2016-02-22|2016-02-22|2016-02-22|3019446565000048|364|Z1AA|Z1|CPU|3019446565000048|3656901252000010|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5659|4055RUPLUS|4000084310|2016-02-26|2016-02-26|2016-02-26|3019446565000060|364|Z1AA|Z1|CPU|3019446565000060|3656926679000020|4000084310|UT45|364|4055RUPLUS|UT45|A|0
2|5806|4055RUPLUS|4000086051|2016-02-15|2016-02-15|2016-02-15|3019542777000010|570|Z1AA|Z2|ISS|3019542777000010|3657024294000010|4000086051|UT2W|570|4055RUPLUS|UT2W|A|0
2|5824|4055RUPLUS|4000086109|2016-02-15|2016-02-15|2016-02-15|3019528177000060|570|Z1AA|Z2|ISS|3019528177000060|3657018513000010|4000086109|US8X|570|4055RUPLUS|US8X|A|0
2|5826|4055RUPLUS|4000086109|2016-02-17|2016-02-17|2016-02-17|3019528177000030|570|Z1AA|Z2|ISS|3019528177000030|3657018516000010|4000086109|US8X|570|4055RUPLUS|US8X|A|0
2|5842|4055RUPLUS|4000086292|2016-02-15|2016-02-15|2016-02-15|3019527907000010|570|Z1AA|Z1|CPU|3019527907000010|3657005694000010|4000086292|USKZ|570|4055RUPLUS|USKZ|A|0
0|0|4055RUPLUS|4000087025|2016-02-15|2016-02-14|2016-02-15|3019527344000020|570|Z1AA|Z2|ISS|3019527344000020|3657019774000010|4000087025|UT3C|570|4055RUPLUS||A|0
2|6074|4055RUPLUS|4000087025|2016-02-17|2016-02-16|2016-02-17|3019527344000210|570|Z1AA|Z2|ISS|3019527344000210|3657019782000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6075|4055RUPLUS|4000087025|2016-02-18|2016-02-17|2016-02-18|3019527344000110|570|Z1AA|Z2|ISS|3019527344000110|3657019785000010|4000087025|UT3C|570|4055RUPLUS|UT3C|A|0
2|6085|4055RUPLUS|4000087061|2016-02-17|2016-02-17|2016-02-17|3019526710000090|570|Z1AA|Z2|ISS|3019526710000090|3657019910000010|4000087061|UT1K|570|4055RUPLUS|UT1K|A|0
2|6745|4055RUPLUS|4000090683|2016-02-15|2016-02-15|2016-02-15|3019526581000360|570|Z1AA|Z1|CPU|3019526581000360|3657001535000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6746|4055RUPLUS|4000090683|2016-02-16|2016-02-16|2016-02-16|3019526581000490|570|Z1AA|Z1|CPU|3019526581000490|3657001561000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6747|4055RUPLUS|4000090683|2016-02-17|2016-02-17|2016-02-17|3019526581000390|570|Z1AA|Z1|CPU|3019526581000390|3657001572000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6748|4055RUPLUS|4000090683|2016-02-18|2016-02-18|2016-02-18|3019526581000430|570|Z1AA|Z1|CPU|3019526581000430|3657001590000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6749|4055RUPLUS|4000090683|2016-02-19|2016-02-19|2016-02-19|3019526581000570|570|Z1AA|Z1|CPU|3019526581000570|3657001598000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6749|4055RUPLUS|4000090683|2016-02-19|2016-02-19|2016-02-19|3019526581000600|570|Z1AA|Z1|CPU|3019526581000600|3657001600000010|4000090683|USZX|570|4055RUPLUS|USZX|A|0
2|6744|4055RUPLUS|4000090683|2016-02-15|2016-02-15|2016-02-15|3019550219000080|570|Z1AA|Z2|ISS|3019550219000080|3657032234000010|4000090683|USE1|570|4055RUPLUS|USE1|A|0
2|6888|4055RUPLUS|4000091629|2016-02-16|2016-02-16|2016-02-16|3019527349000020|570|Z1AA|Z2|ISS|3019527349000020|3657019079000010|4000091629|USB5|570|4055RUPLUS|USB5|A|0
2|7007|4055RUPLUS|4000092332|2016-02-16|2016-02-15|2016-02-16|3019464792000010|570|Z1AA|Z2|ISS|3019464792000010|3657030680000010|4000092332|USXG|570|4055RUPLUS|USXG|A|0
2|7009|4055RUPLUS|4000092332|2016-02-18|2016-02-17|2016-02-18|3019515321000010|570|Z1AA|Z2|ISS|3019515321000010|3657041140000010|4000092332|USLN|570|4055RUPLUS|USLN|A|0
2|7020|4055RUPLUS|4000092342|2016-02-16|2016-02-16|2016-02-16|3019550801000010|540|Z1AA|Z2|ISS|3019550801000010|3657035530000010|4000092342|USQ4|540|4055RUPLUS|USQ4|A|0
2|7116|4055RUPLUS|4000093159|2016-02-19|2016-02-19|2016-02-19|3019526677000030|570|Z1AA|Z2|ISS|3019526677000030|3657019095000010|4000093159|UT33|570|4055RUPLUS|UT33|A|0
2|7116|4055RUPLUS|4000093159|2016-02-19|2016-02-19|2016-02-19|3019526677000200|570|Z1AA|Z2|ISS|3019526677000200|3657019096000010|4000093159|UT33|570|4055RUPLUS|UT33|A|0
2|7178|4055RUPLUS|4000094786|2016-02-18|2016-02-18|2016-02-18|3019557557000001|90|Z1AA|Z1|CPU|3019557557000001|3657042655000010|4000094786|USE1|90|4055RUPLUS|USE1|A|0
2|68711|4055RUPLUSPS|4000094786|2016-02-18|2016-02-18|2016-02-18|3019557557000002|30|Z1AA|Z1|CPU|3019557557000002|3657042657000010|4000094786|USRN|30|4055RUPLUSPS|USRN|A|0
2|7196|4055RUPLUS|4000094797|2016-02-17|2016-02-17|2016-02-17|3019533626000010|300|Z1AA|Z1|CPU|3019533626000010|3657010758000010|4000094797|UT43|300|4055RUPLUS|UT43|A|0
2|7222|4055RUPLUS|4000094957|2016-02-17|2016-02-17|2016-02-17|3019527614000010|570|Z1AA|Z2|ISS|3019527614000010|3657041073000010|4000094957|USIE|570|4055RUPLUS|USIE|A|0
2|7343|4055RUPLUS|4000095361|2016-02-16|2016-02-16|2016-02-16|3019441627000020|570|Z1AA|Z2|ISS|3019441627000020|3656999204000010|4000095361|UT35|570|4055RUPLUS|UT35|A|0
2|7362|4055RUPLUS|4000095363|2016-02-19|2016-02-18|2016-02-19|3019526712000220|570|Z1AA|Z2|ISS|3019526712000220|3657019920000010|4000095363|UT18|570|4055RUPLUS|UT18|A|0
2|3913|4055RUPLUS|4000065151|2016-02-17|2016-02-16|2016-02-17|3019541688000010|570|Z1AA|Z2|ISS|3019541688000010|3657035309000010|4000065151|USWL|570|4055RUPLUS|USWL|A|0
2|3977|4055RUPLUS|4000065705|2016-02-17|2016-02-17|2016-02-17|3019557529000010|192|Z1AA|Z1|CPU|3019557529000010|3657042654000010|4000065705|USWN|192|4055RUPLUS|USWN|A|0
2|4093|4055RUPLUS|4000066783|2016-02-17|2016-02-17|2016-02-17|3019527235000050|480|Z1AA|Z2|ISS|3019527235000050|3657031024000010|4000066783|USA7|480|4055RUPLUS|USA7|A|0
2|4140|4055RUPLUS|4000067308|2016-02-16|2016-02-16|2016-02-16|3019528172000010|570|Z1AA|Z2|ISS|3019528172000010|3657035823000010|4000067308|UT2J|570|4055RUPLUS|UT2J|A|0
2|4177|4055RUPLUS|4000067345|2016-02-19|2016-02-19|2016-02-19|3019527327000030|570|Z1AA|Z2|ISS|3019527327000030|3657019975000010|4000067345|UT52|570|4055RUPLUS|UT52|A|0
